drug,ALogP,ALogp2,AMR,apol,nA,nF,nE,nG,nP,nS,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,BCUTp.1h,bpol,nB,PPSA.1,PPSA.2,PPSA.3,PNSA.1,PNSA.2,PNSA.3,DPSA.1,DPSA.2,DPSA.3,FPSA.1,FPSA.2,FPSA.3,FNSA.1,FNSA.2,FNSA.3,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,ECCEN,FMF,fragC,GRAV.1,GRAV.2,GRAV.3,GRAVH.1,GRAVH.2,GRAVH.3,GRAV.4,GRAV.5,GRAV.6,nHBAcc,nHBDon,HybRatio,Kier1,Kier2,Kier3,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.dsssP,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sBr,khs.sI,nAtomLC,nAtomP,LOBMAX,LOBMIN,nAtomLAC,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEC.44,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,MLogP,MOMI.X,MOMI.Y,MOMI.Z,MOMI.XY,MOMI.XZ,MOMI.YZ,MOMI.R,PetitjeanNumber,topoShape,geomShape,nRotB,LipinskiFailures,TopoPSA,VABC,VAdjMat,Wlambda1.unity,Wlambda2.unity,Wlambda3.unity,Wnu1.unity,Wnu2.unity,Weta1.unity,Weta2.unity,Weta3.unity,WT.unity,WA.unity,WV.unity,WK.unity,WD.unity,MW,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,WPATH,WPOL,XLogP,Zagreb
EXEMESTANE,3.3263,11.06427169,89.1771,52.807032,0,0,0,0,0,0,0,0,46,0.245734096,-0.068524787,-0.052798585,0.010514797,0.009401941,23.54893807,25.66418395,42.32836791,48.99255186,40.32836791,2070.948893,2609.318449,4183.000854,4507.990918,3595.845115,11.9,15.9959247,-0.298711338,0.220513372,4.9944898,13.01097781,28.152968,25,366.9681289,441.353119,14.50431898,141.9345054,-170.7048425,-29.15496184,225.0336235,612.0579615,43.65928082,0.721096933,0.867264363,0.028501167,0.278903067,-0.335437137,-0.057289862,186.7510475,224.6057649,7.381286135,72.23084367,-86.87214403,-14.83703688,0.148304654,0.248232412,0.998092015,10.22938891,418.7955065,90.10712777,0.822938374,0.177061626,0,0,1,5,2,2,5,3,2,0,0,0.083333333,0.420026552,0.973357004,0,0,0.072168784,0.295960835,0.625291503,2.603669869,0.23570226,1.123542122,0.227670901,1.875139588,0.185395406,0.70677272,0.129206401,6.816561205,11.46111789,17.80614263,4.687747177,7.779487023,11.03011026,15.69830613,10.35984445,10.60457929,9.768249669,8.197289649,6.946339874,5.249255954,3.788943539,13.52323888,8.529257532,8.178918861,7.240132763,5.97945916,4.551907191,3.384504224,2.241669435,362,0.369565217,1939.02,1732.869667,41.62775116,12.01126181,1973.447716,44.4235041,12.54320562,3924.670656,62.64719193,15.77373012,2,0,0.6,15.5232,4.99702558,2.042461704,2,1,5,0,3,0,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.573271421,1.573271421,0,0.572357121,6.11599444,6.312408145,2.234323427,7.971116459,19.66633964,6.018726278,7.366379983,5.972553526,0.25,0.1,0,0,0,0,0,0,0,0,3.44,3247.123549,2894.151301,821.4575734,1.121960537,3.952880409,3.523190235,6.475569498,0.5,1,0.855867212,0,0,34.14,309.4484763,5.64385619,1.401343031,3.020980402,7.709386838,0.115510756,0.249015212,0.468131128,0.468302692,0.512446538,12.13171027,38.3268319,83.09569041,0.226605524,1.448880358,296.4041059,45.34462037,2.061119108,5.081934626,5.081934626,0,892,47,3.819,132
APR-246,-0.5035,0.25351225,52.407,32.441481,2,0,0,1,0,2,0,0,31,0.49730828,-0.192310021,-0.128202661,0.02375184,0.12160211,16.68338741,16.82691371,24.15927757,29.48330254,23.14632486,859.7845685,1036.740138,1536.272879,1485.762434,827.8356396,11.9,15.99692369,-0.393705147,0.160743185,4.8038634,10.64513031,23.438519,15,321.5247948,456.5673511,18.3878315,66.96137844,-95.08560358,-20.43187747,254.5634163,551.6529547,38.81970898,0.827635105,1.175247364,0.04733201,0.172364895,-0.244759299,-0.052593577,124.9079371,177.370103,7.143418295,26.01356966,-36.93944226,-7.937501892,0.147885687,0.277172615,4.109047086,3.970461381,299.0857729,89.40040032,0.769874949,0.230125051,0,0,0,1,0,4,2,2,0,0,0,0,0.179558378,0.458169761,0,0,0,0.129099445,0.273476222,1.002048296,0.083333333,0.492769344,0.089779189,0.709983813,0.055901699,0.231152006,0.041127007,3.375810596,6.052744416,8.411026083,1.831330738,2.821301366,3.676760294,10.18179828,6.742347377,5.737095392,5.572540076,4.719986471,3.499581735,1.883646577,1.199996306,8.530914728,5.135616163,4.248283764,3.574419315,2.730266208,1.973562859,1.002197818,0.547162335,137,0.258064516,842.04,1131.074191,33.63144645,10.41910379,1307.888796,36.1647452,10.93596067,2435.370362,49.34947175,13.45411097,4,1,0.9,10.51555556,3.867768595,1.454545455,1,0,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1.440636186,1.440636186,0,0,1.365408182,0.447213595,0.333333333,5.814165998,5.883365507,3.301927249,1,1.414213562,0,0.25,0.5,0,0,0,0,0,0,0,2.12,970.4805743,839.5830896,484.4681942,1.155907719,2.003187383,1.732999399,4.811503841,0.5,1,0.805149006,3,0,49.77,191.5343692,4.906890596,1.160434976,2.227921125,4.744304725,0.14268823,0.27394738,0.393317957,0.435868524,0.466388525,8.132660826,18.66075146,39.05913654,0.187523293,1.295575006,199.2472698,28.11592517,2.008280369,11.26347811,7.800819254,3.462658858,263,25,-0.974,74
SELICICLIB,3.1812,10.12003344,106.1427,58.178618,0,0,0,0,0,0,15,16,52,0.486202363,-0.364623086,0.18337765,-0.075970684,0.000197216,28.93435084,30.49245711,42.31997505,43.79058734,42.12299639,1710.853163,1982.764037,2723.763192,2736.833154,2566.870327,11.85,15.99492247,-0.394192447,0.204349929,4.510594246,10.31160163,35.683382,28,505.357936,1164.683174,29.95458033,151.0986866,-348.23258,-25.02768612,354.2592494,1512.915754,54.98226645,0.769826853,1.774196701,0.045630708,0.230173147,-0.530473101,-0.038125423,331.7455638,764.5639828,19.66388263,99.18973347,-228.5995834,-16.4295903,0.091031842,0.17100718,1.51841334,5.040543501,568.3373457,88.11927683,0.865765271,0.134234729,0,0,2,6,1,5,3,0,0,0,0,0.096225045,0.336770121,0.561699605,0,0,0.028867513,0.088585383,0.122062822,1.520620726,0,0.315235256,0,0.806726585,0,0.114882606,0,3.6037732,5.688256889,7.442302498,1.471859811,1.679169821,1.722385781,18.51829709,12.6177235,10.91005098,9.128422973,7.520609307,5.812787669,4.178378043,3.171719533,15.47619047,9.017234641,6.584857043,4.326954098,2.72326642,1.679113885,0.986205186,0.608956105,513,0.326923077,2266.07,2206.876455,46.97740366,13.01945107,2481.994473,49.81961936,13.53942653,4820.472191,69.42962042,16.89260112,6,3,0.421052632,20.72704082,9.972299169,5.2992,3,0,3,0,0,6,2,0,0,3,2,0,0,0,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1.596175348,1.596175348,4,0.550321208,3.607631883,4.720715094,0,8.243172995,13.63898333,0,6.631999475,0,0,0,0,0,0,0,0,3.516759154,1.649384888,0,2.78,6386.957067,5159.495493,1762.617742,1.23790341,3.62356336,2.927177783,8.288867745,0.5,1,0.883664702,8,0,87.89,323.7263675,5.807354922,1.446056841,5.687897011,15.87868959,0.062837494,0.247164,0.406608868,0.448899494,0.468275907,23.01264344,121.5028611,275.1180819,0.267498879,1.32378427,354.4500658,52.82462091,2.031716189,21.59734104,2.444933709,19.15240733,1705,39,3.506,132
ALVESPIMYCIN,1.7664,3.12016896,172.4538,99.142064,0,0,0,2,0,0,0,0,92,1.3252773,-0.715285975,-0.05243563,0.358825963,-0.368814929,51.63567349,49.98246721,69.91532306,83.6550446,92.07104195,3195.829556,3656.074834,4942.470551,5674.064651,6000.767433,11.89,16.00199549,-0.389493426,0.335398805,4.169975239,11.69837505,64.693936,45,687.278469,2872.416092,37.11900566,195.331223,-816.3685806,-41.93152224,491.947246,3688.784672,79.0505279,0.778689012,3.254457907,0.042055969,0.221310988,-0.924948579,-0.047508568,606.5986379,2535.222282,32.76159416,172.4012306,-720.5348216,-37.00916793,0.08021381,0.093135336,0.015135697,1.204184434,723.1435125,159.4661795,0.819324237,0.180675763,0,0,1,9,3,6,6,2,0,0,0,0,0.045360921,0.186946887,0,0,0,0.018042196,0.045531346,3.576831487,0,0.889813967,0,1.869414659,0,0.228921665,0,7.42516787,10.64317882,15.62928456,3.066153294,3.839763873,4.587799655,33.13709924,20.69088602,18.86183861,14.46663442,11.1114792,8.686369243,5.611729374,3.959481672,27.00879558,14.66501427,11.6610474,7.654358069,5.18298939,3.413806258,2.017487871,1.240210216,1175,0.239130435,6757.12,3565.229772,59.70954507,15.2766868,4067.174653,63.77440437,15.96237861,9902.225619,99.50992724,21.47390063,12,4,0.5625,40.17580247,19.73257024,12.52146814,8,0,4,0,5,0,6,0,9,0,0,0,1,0,2,0,0,0,0,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,5,16,1.459442267,1.266998005,2,3.177868553,10.79276618,18.87074225,0,6.542213799,28.18248729,0,22.88117277,0,0,1.191796809,2.130889245,0.543690187,0,0.169030851,0.058823529,0.2,0.40824829,0,3.66,12645.68394,10438.43568,5038.326529,1.211453931,2.509897655,2.071806108,9.433753448,0.5,1,0.856553927,8,2,169.52,627.8957755,6.491853096,2.937001302,6.534412068,18.06774403,0.10664819,0.237277124,0.425553978,0.359539646,0.434253628,27.5391574,190.3186491,564.6063027,0.242056014,1.219347251,616.7467571,86.47327194,1.965301635,32.62301572,21.13708284,11.48593288,6632,73,1.034,214
Epirubicin,-0.0212,0.00044944,134.1693,76.778997,0,0,0,0,0,0,12,12,68,1.293091404,-0.409764696,-0.073992177,-0.256240612,-0.118378288,47.87913969,47.81546961,76.07704035,97.50035979,102.5394145,2902.684118,3616.908607,5617.089066,6607.636236,6403.556655,11.85,16.00499505,-0.389123267,0.200568859,4.453437531,11.55916171,39.665003,43,501.1483982,2148.975342,41.75566092,251.7213304,-1079.406687,-72.20596939,249.4270678,3228.382029,113.9616303,0.665650881,2.854378733,0.055462,0.334349119,-1.433723054,-0.095907654,377.2994585,1617.898483,31.4365731,189.5133697,-812.6526193,-54.36168858,0.050798832,0.090543626,0.039332097,2.062863745,478.2391191,274.6306094,0.635221607,0.364778393,0,0,0,9,6,3,7,1,0,0,0,0,0.245783534,0.826923354,0,0,0,0.123465668,0.291791508,3.694432422,0.144337567,1.443807744,0.102062073,1.669709556,0.055901699,0.363605398,0.016137431,9.850050681,16.7430452,26.51557339,3.561954527,5.073891707,6.579113785,28.38602239,18.42777712,17.69127965,16.2261269,13.79523893,11.4465705,8.78442698,6.715815107,21.21013727,12.41180174,10.15993306,7.805280423,5.750258573,4.115610264,2.742189285,1.77398247,919,0.367647059,3702.12,3418.219239,58.46553891,15.06375712,3750.351937,61.24011706,15.53664854,9256.630794,96.21138599,20.99669698,9,6,0.444444444,30.45754462,11.58877256,5.12786339,2,0,4,0,0,3,5,0,3,9,0,1,1,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,4,19,1.383258331,1.383258331,2,0.076923077,1.846452123,5.510526285,0.239045722,4.007877741,25.19206083,2.070996629,35.78618352,4.118920582,0,4.211887425,3.751097469,0.552604725,0,0,0,0,0,0,3.11,11709.20923,9050.780077,3629.182603,1.29372376,3.226403991,2.493889415,9.172494371,0.5,1,0.839405702,5,2,206.07,475.9268757,6.426264755,1.175593458,7.123743991,17.4594773,0.045638492,0.276555581,0.387527817,0.497038697,0.487213801,25.75881475,153.2767206,325.2521425,0.258354445,1.371780315,543.5203085,79.35759167,2.034810043,31.9703028,29.44997884,2.520323959,4392,83,-0.044,220
IFOSFAMIDE,0.1444,0.02085136,58.747,34.115895,0,0,0,0,0,0,0,0,29,0.477109,-0.397071935,0.344842202,-0.114247801,-0.287226307,37.34521229,27.61947455,32.39783327,31.77667556,33.33506249,641.5510872,689.7670624,855.246365,868.3345736,701.9254909,11.9,34.96985419,-0.302927126,0.328909745,4.266743951,8.285826369,30.232105,14,252.5124799,342.9922252,12.47634256,193.2533622,-262.4995039,-37.29638276,59.25911773,605.4917291,49.77272532,0.566468886,0.769444836,0.027988557,0.433531114,-0.588873079,-0.083668104,112.5614383,152.8942181,5.561527346,86.14574775,-117.0133124,-16.62545347,0.242115509,0.222961075,0.320105668,3.301832709,398.3568937,47.40894843,0.893646072,0.106353928,0,0,0,0,0,6,1,0,0,0,0,0,0.072168784,0.174230856,0,0,0,0.043322937,0.069981926,0.946923425,0.144337567,0.276292929,0.072168784,0.378565517,0.025012509,0.086280395,0.012506255,2.180412943,3.336924556,4.434621354,0.898287628,1.354774424,1.680379585,10.4413113,6.726492059,5.488964072,4.274656571,3.223162434,2.531183496,1.228880196,0.65052449,9.652400538,6.061976273,4.248907523,2.881939367,2.164847732,1.555989647,0.758107719,0.390322464,162,0.206896552,659.07,1560.380431,39.50165099,11.59872269,1713.891674,41.3991748,11.96725255,3105.94003,55.73096115,14.59030449,4,1,1,12.07142857,5.777777778,3.272727273,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,4,5,1.239530528,1.239530528,2,0,0,0,0,6.775583105,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,1.46,2429.237726,1714.508344,1026.982527,1.416871335,2.365412907,1.669462039,6.263368189,0.5,1,0.664544365,5,0,51.38,207.0952551,4.807354922,0.9463562,3.423654033,4.787695337,0.103339881,0.373855002,0.437437769,0.381086311,0.410744124,9.15770557,24.16227384,48.83209421,0.142103838,1.229268205,261.0861156,27.35030691,1.953593351,20.37847921,5.572124074,6.342665516,307,19,0.835,64
NAPABUCASIN,2.2349,4.99477801,63.8222,33.182344,0,0,0,0,0,0,11,11,26,0.518075297,-0.136028738,-0.173481494,0.132682221,-0.083596439,21.09787614,21.66045989,33.32091977,37.20194982,33.09166474,1110.675185,1353.37935,2015.278837,2003.334746,1606.724685,11.89,15.99792873,-0.301894912,0.234943924,4.453719909,9.748167026,13.535656,20,232.3485275,326.2723532,15.20182388,189.0726796,-265.502815,-40.04091643,43.27584786,591.7751682,55.24274031,0.551345124,0.774219113,0.036072755,0.448654876,-0.630017689,-0.095014004,97.91659691,137.4980889,6.40637097,79.67923686,-111.8885168,-16.87409133,0.154892253,0.214826417,1.052168938,1.651863364,286.1886188,135.2325883,0.679103505,0.320896495,0,0,0,10,3,1,0,0,0,0,0,0.096225045,0.287037037,0.657652976,0,0,0.029462783,0.087596952,0.143579776,1.429231233,0,0.592047458,0,0.530587098,0,0.114231826,0,3.893318967,6.078087386,9.493160434,1.117734587,1.458748793,1.785433743,12.86144284,8.592224153,8.133610117,7.218825421,6.027291813,5.065145741,3.729420825,2.38143102,9.519744508,5.425321265,4.11346798,2.946238176,2.048376054,1.411128108,0.822033305,0.458247557,247,0.5,478.04,1651.183822,40.63476125,11.81948285,1732.23029,41.62007076,12.00978436,3402.294318,58.32918924,15.04032751,3,0,0.071428571,13.005,4.835555556,2.076798269,1,0,0,0,0,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,17,1.787584827,1.685672685,2,0,0.802177622,2.216490764,0,4.114023332,13.17408322,0,12.76245278,0,0,0.531329285,0.908560296,0,0,0,0,0,0,0,2.56,2447.647996,1974.501372,476.3885115,1.23962841,5.137924061,4.144729196,5.879458457,0.375,0.6,0.857631496,1,0,64.35,205.9001046,5.321928095,0.061858837,2.310245754,11.36308258,0.004503676,0.168199073,0.07692305,0.491702671,0.558824684,13.73518717,27.09732946,42.45640471,0.370472938,1.127450405,240.2114483,36.80739059,2.044855033,10.74137376,10.74137376,0,541,32,1.926,100
TANESPIMYCIN,2.2445,5.03778025,163.5974,92.948099,0,0,0,2,0,0,0,0,85,1.229326546,-0.654337798,-0.027131537,0.281981096,-0.335587407,49.27569319,47.48392141,66.74914113,81.46124623,89.57249615,3071.350854,3520.822688,4768.225076,5518.121593,5818.778112,11.79,16.00198949,-0.389484625,0.335393972,4.169964456,11.65134352,57.247901,43,624.2152507,2510.309669,36.80600111,220.3971563,-886.3370637,-48.25475848,403.8180944,3396.646732,85.06075958,0.73905527,2.972143965,0.043577386,0.26094473,-1.049400952,-0.057132429,527.2199455,2120.238692,31.08680519,186.1501727,-748.6112809,-40.75656771,0.08336252,0.096791267,0.374894355,0.639509249,669.7586249,174.8537822,0.792977488,0.207022512,0,0,2,10,3,5,6,2,0,0,0,0,0.045360921,0.186946887,0,0,0,0.018042196,0.045531346,3.168583197,0,0.889813967,0,1.553186893,0,0.228921665,0,7.136492736,10.43905467,15.5401911,2.842546496,3.722225992,4.516632545,31.55974897,19.83504397,17.67931663,14.03871339,10.78950393,8.550286479,5.488572889,3.638411809,25.13893225,13.77085589,10.60057076,7.216740715,4.952711749,3.293121885,1.910317611,1.112603539,1069,0.258823529,5674.11,3413.112925,58.42185315,15.05625237,3865.804389,62.17559319,15.69446894,9275.898307,96.31146508,21.01125497,11,4,0.483870968,38.18388318,18.84515944,11.39517896,6,1,3,0,6,0,6,0,9,0,0,0,1,0,2,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,4,16,1.273624802,1.103860785,3,2.5278809,9.8886115,17.83505345,0,6.542213799,28.18248729,0,22.88117277,0,0,1.191796809,2.130889245,0.543690187,0,0.169030851,0,0.2,0,0,3.66,11945.87042,8736.84483,5100.349287,1.367297996,2.342167125,1.712989511,9.328049296,0.470588235,0.888888889,0.861487099,7,2,166.28,596.9665719,6.426264755,2.401573606,8.564937096,13.77557029,0.097064334,0.346168825,0.39462693,0.394419424,0.421210176,24.74208099,171.6392659,479.735555,0.167575131,1.210256529,585.6896143,82.63622404,1.967529144,29.59370729,21.13205344,8.461653849,5742,71,1.796,204
D-Allopyranose,-2.5134,6.31717956,35.9234,23.373516,0,0,0,0,0,0,0,0,24,0.654490987,-0.154239774,-0.282596592,0.121357056,-0.088559471,16.64681421,14.32464384,21.42748078,26.63564201,17.42251998,483.0159441,551.3561784,744.1102003,709.5676085,381.4376482,11.9,15.99992371,-0.393341111,0.262239555,4.245256755,7.790836331,15.034484,12,189.1734887,427.1377129,24.17488629,150.9664615,-340.869482,-57.59152491,38.2070272,768.0071949,81.7664112,0.556163687,1.255770493,0.071073352,0.443836313,-1.002144799,-0.169317144,64.34546105,145.2866004,8.222844619,51.34972472,-115.9433286,-19.58917842,0.094344261,0.174045059,1.83246352,6.086711787,109.7995795,230.3403707,0.322807066,0.677192934,0,0,0,0,0,2,4,0,0,0,0,0,0.045360921,0.2135187,0,0,0,0.02618914,0.065367076,0.979719196,0,0.454530031,0,0.415281997,0,0.085003128,0,2.848594394,3.835438741,5.248492183,0.817009384,0.888501465,0.956172821,9.300964908,5.574586063,4.95866436,4.498739592,2.871628047,1.886732209,0.960797658,0.333224285,6.238174395,3.56200947,2.719449317,1.86705949,1.081733811,0.609622191,0.244963923,0.056045871,108,0.25,444.06,968.6695697,31.1234569,9.89445518,1123.316587,33.51591543,10.39522891,2060.035939,45.38761879,12.72403727,6,5,1,10.08333333,3.806228374,1.859504132,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1.281026877,1.281026877,0,0,0,0,0,0,2.125707501,0,6.083643419,0,0,2.447594676,1.706393759,0,0,0,0,0,0,0,1.46,953.588754,641.6755304,412.0917566,1.486091815,2.314020455,1.557118094,4.695540714,0.333333333,0.5,0.593961029,1,0,110.38,152.717268,4.584962501,0.764021812,1.921292483,3.590865725,0.121733572,0.306124502,0.405225046,0.48117966,0.558996625,6.27618002,11.11051243,22.65775787,0.179106445,1.445401331,180.156134,23.07897726,1.923248105,15.42234943,15.42234943,0,182,19,-1.697,58
Lifirafenib,4.4024,19.38112576,117.7617,63.812481,0,0,0,0,0,0,21,22,52,0.874188883,-0.455192475,0.106504737,-0.268979484,0.244508753,43.26946073,45.73527069,73.17555708,68.13817751,61.08175207,2285.680126,2849.968506,4119.441153,3973.480168,3487.052234,11.9,19.00041943,-0.340669272,0.416791841,3.599535812,9.999526058,30.943519,41,405.0983261,1051.825253,27.14355792,329.2389346,-854.8586933,-59.69803156,75.85939149,1906.683946,86.84158948,0.551651602,1.432346293,0.03696334,0.448348398,-1.164122725,-0.081295114,297.4787952,772.3944751,19.93252597,241.7724174,-627.7545912,-43.83848897,0.160487292,0.131148374,0,3.107484053,589.365138,144.9721228,0.802581007,0.197418993,0,0,4,12,3,1,3,2,0,0.19245009,0.358304986,0.396077335,1.559948955,2.568731622,0.19245009,0.27101751,0.188651483,0.64357537,0.844765222,3.633632764,0.288675135,0.821386657,0.144337567,1.175444067,0.013498731,0.163881961,0.004499577,6.871538659,10.61442182,14.77516165,2.265930756,3.09351714,3.635338298,23.89661227,16.84748779,17.05375854,14.14064757,12.44137841,10.72701155,8.247187464,6.44604352,18.018132,11.1806981,8.971883795,6.60864546,4.917099503,3.552687556,2.195341338,1.43904439,1111,0.576923077,2174.1,3360.46698,57.96953493,14.97843862,3539.766948,59.4959406,15.24023124,7604.989258,87.20658953,19.66525286,4,2,0.24,24.06900654,9.039550781,4.395404621,0,0,2,0,0,8,3,0,1,8,2,1,0,0,1,1,0,0,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,3,17,1.422844708,1.410090772,0,0,0,0,0,7.92646911,28.79869452,1.362351856,20.8317061,2.061507479,0,0,0.246182982,0.2,0,0,0,0.962822273,0,0,3.11,14031.56901,11536.00235,3407.141251,1.21632855,4.118282155,3.385830378,10.38184002,0.5,1,0.710264298,4,0,89.13,370.4202152,6.357552005,1.49952634,5.982980635,21.23149194,0.052222832,0.208364591,0.230974772,0.459493687,0.578328081,28.71399891,167.8364236,387.0316623,0.304559433,1.26879654,478.4236275,73.55495394,2.101570113,28.61820903,8.913750547,12.5468751,4112,59,3.335,210
Agerafenib,5.2887,27.97034769,125.9778,68.090446,0,0,0,0,0,0,21,22,59,1.144270139,-0.673614403,0.25955616,-0.274219411,0.067268106,47.1783791,46.45119015,72.64218868,75.37364945,70.78590065,2122.682341,2500.692268,3547.371759,3590.339507,3219.385437,11.85,19.00042162,-0.346945764,0.40022957,3.812986914,10.04527087,40.241554,40,510.7488762,1632.030548,33.53345133,303.4746515,-969.7131503,-51.94668224,207.2742248,2601.743698,85.48013358,0.627283367,2.004401117,0.041184577,0.372716633,-1.190966752,-0.063799043,415.8637518,1328.83767,27.30372504,247.0962013,-789.5632621,-42.29621087,0.125219968,0.108272545,0,1.233391657,693.8431541,120.3803736,0.852153162,0.147846838,0,0,2,13,1,3,0,0,1,0,0,0.11785113,0.349189169,0.649207944,0,0,0.026352314,0.089397182,0.130648854,3.925484837,0.394337567,2.124116635,1.04385662,1.510234541,0.138498731,0.37783579,0.110031673,8.702187071,11.05284534,14.50972133,2.61356382,2.535834903,2.570575413,26.79431797,17.51170136,16.98160241,13.75042296,10.59860955,8.184624425,6.036232375,4.287705629,20.13557781,10.78139853,8.311341959,5.486960577,3.236738724,2.055238587,1.139350694,0.623852473,1171,0.423728814,2512.13,3477.194631,58.96774229,15.14989653,3705.890361,60.87602451,15.47500705,8236.220872,90.75362732,20.19494439,5,2,0.25,29.97,12.66877334,7.20498615,4,0,0,0,0,8,0,0,1,7,2,2,0,0,2,0,0,0,3,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,4,28,1.66921824,1.66921824,3,0.606611689,3.801887251,5.425015273,1.632285778,5.99129754,18.89412396,1.761749425,9.729723097,2.565853294,1,0,0.504238724,0.806059681,0,0,0,1.919259748,0,0,2.67,18184.99716,16463.57862,3253.057688,1.104559196,5.5901244,5.060955015,10.97480404,0.473684211,0.9,0.732762481,10,1,120.63,418.7708203,6.321928095,2.137099934,6.182811487,32.71036513,0.052085926,0.150689004,0.262376648,0.384172389,0.632408009,41.03027655,285.3606264,758.6023133,0.347918803,1.278957046,517.4581084,74.79366629,2.02145044,36.86379318,14.40117304,15.43009299,5061,62,4.347,198
